transaction_id,transaction_amount,transaction_date,transaction_type,merchant_location,currency,merchant_id,merchant_category,payment_method,customer_id,customer_age,customer_gender,purchase_history,monthly_spending_avg,credit_limit,current_balance,ip_address,device_used,transaction_frequency,is_fraud
6482,273.15524514163803,2024-02-01 04:48:31,online,Bethshire,USD,38959,travel,chip,2036,,Male,14,493.12,16553,766.69,221.79.115.135,mobile,6,0
28157,358.74515562330316,2024-02-24 15:04:12,online,Lake Carolinefort,US,46573,restaurants,chip,6957,31.0,Male,13,245.11,18091,16353.43,53.110.202.76,tablet,6,0
18111,1500.0,2024-02-13 19:33:57,online,,EUR,17070,travel,chip,8335,26.0,Male,7,313.36,13453,3593.84,109.21.223.56,mobile,3,1
20884,614.9380055971561,2024-02-12 01:30:58,withdrawal,Lake Gina,USD,35681,travel,chip,3737,52.0,Female,19,182.01,3713,47.07,223.236.42.72,tablet,5,0
13784,978.2100378536309,2024-02-19 01:52:57,withdrawal,Hoffmanside,EUR,87616,electronics,chip,9010,35.0,Female,8,449.15,1979,11852.24,182.176.99.201,mobile,9,0
24241,943.6886380328133,2024-02-10 22:28:51,withdrawal,Nelsonfurt,USD,79196,restaurants,magnetic_stripe,9046,46.0,Male,5,606.31,13937,6328.53,98.192.53.89,mobile,4,0
10261,1943.689918274615,2024-02-02 20:44:07,online,Baldwinmouth,USD,79839,electronics,contactless,6402,,Female,10,255.57,14095,3327.17,67.105.33.171,mobile,7,0
6848,278.527445060449,2024-02-04 17:46:18,withdrawal,Wattsmouth,EUR,84012,travel,chip,5091,49.0,Male,4,167.21,12334,1157.13,63.38.4.255,desktop,8,0
11161,649.8685255420495,2024-02-25 21:07:28,withdrawal,Meganbury,USD,78724,restaurants,chip,5291,,Female,8,588.02,11313,573.03,179.15.28.204,TAB,3,0
22410,100.0,2024-02-23 12:02:36,withdrawal,West Jeffery,USD,80058,travel,contactless,4887,50.0,Male,7,413.98,3471,7962.34,97.47.198.113,TAB,5,1
1515,1471.6962607463952,2024-02-16 13:12:43,,Dianeport,EUR,15689,restaurants,contactless,6902,33.0,Female,10,508.77,9583,8133.39,163.157.202.208,mobile,6,0
23103,826.0599297572948,2024-02-26 15:04:37,online,Port Joelmouth,USD,50979,electronics,chip,6430,36.0,Male,7,290.18,1271,3037.31,42.180.38.173,Phone,5,0
5884,$193.03600367992615,2024-02-19 16:13:43,online,Friedmanshire,EUR,87891,electronics,magnetic_stripe,2413,36.0,Male,9,406.64,2185,6238.6,86.220.27.101,mobile,6,0
7564,,2024-02-16 06:03:56,in_store,,USD,41267,restaurants,contactless,7905,18.0,Female,10,205.87,12384,18857.16,89.80.73.216,desktop,8,0
140,500.0,2024-02-22 08:10:02,online,Masonview,USD,42305,restaurants,chip,3482,,Male,9,577.47,1947,19659.85,5.195.160.202,tablet,4,1
27918,,2024-02-01 21:11:16,in_store,South Aaron,USD,46507,travel,magnetic_stripe,9680,23.0,Male,5,417.22,19712,17441.18,99.6.141.49,TAB,7,0
4668,1534.651687429303,2024-02-14 12:06:02,online,North Rebeccaside,USD,66816,electronics,contactless,8685,36.0,Female,6,729.36,16613,2913.12,90.199.239.141,mobile,6,0
5747,438.80393681351427,2024-02-19 13:53:35,withdrawal,Melanieville,US,46547,travel,chip,5518,18.0,Female,10,655.68,6830,2361.21,91.39.84.211,desktop,4,0
18897,2521.4018220194534,2024-02-25 23:40:58,in_store,Port Ryan,EUR,44878,electronics,chip,2524,39.0,Female,9,433.16,8229,10849.28,219.254.53.101,desktop,2,0
19362,2635.19406686556,2024-02-12 22:32:04,withdrawal,Alexandershire,USD,86889,groceries,chip,4935,,Male,12,579.6,3986,19236.02,118.188.85.56,mobile,5,0
2255,500.0,2024-02-01 17:07:38,in_store,Lake Lorimouth,GBP,89599,electronics,chip,4101,43.0,Female,9,275.43,13131,17271.91,195.31.244.200,desktop,9,1
26254,928.9481184772816,2024-02-04 16:24:35,in_store,Port Norman,USD,46323,electronics,contactless,7979,,Male,8,340.87,10739,8742.77,107.241.206.12,mobile,6,0
8114,1404.7975706821283,2024-02-06 02:45:24,online,,gbp,19116,Electronics,chip,9888,38.0,Male,11,298.99,13973,,78.206.193.255,mobile,8,0
25524,1000.0,2024-02-20 23:50:10,in_store,Robertmouth,USD,75413,restaurants,contactless,3236,43.0,Female,10,289.92,15028,5741.05,76.17.95.126,mobile,3,1
14815,24.955568445604893,2024-02-12 14:05:33,in_store,Carsonstad,USD,72900,Electronics,chip,3994,45.0,Female,8,453.99,19734,1486.49,125.21.84.151,TAB,6,0
25709,610.4200495426868,2024-02-12 06:57:17,online,Douglasfurt,EUR,16638,restaurants,chip,8568,31.0,Male,9,375.71,3245,18326.2,201.127.10.44,mobile,6,0
24412,1500.0,2024-02-13 10:23:32,online,Scotttown,EUR,45261,electronics,chip,3539,30.0,Male,8,563.95,17025,2281.41,19.224.65.206,desktop,4,1
26122,$6.251112046081956,2024-02-05 16:14:00,online,Lake Andresfurt,USD,36736,electronics,magnetic_stripe,4440,27.0,Female,13,594.37,8614,5680.45,74.123.36.141,Phone,9,0
26134,741.006066448124,2024-02-04 23:40:59,online,Quinnhaven,EUR,88248,restaurants,contactless,5005,44.0,Male,8,377.3,2967,19143.23,23.139.161.255,desktop,4,0
3419,2000.0,2024-02-14 01:41:11,online,Port Jeffrey,USD,26508,electronics,contactless,5910,,Male,3,177.27,14236,,145.97.83.8,mobile,5,1
25446,531.5570528006764,2024-02-24 00:31:54,online,Teresaburgh,USD,25454,restaurants,contactless,9669,25.0,Male,9,313.43,7970,11055.44,43.222.94.49,mobile,6,0
6309,500.0,2024-02-17 14:47:44,in_store,Grayfort,USD,69104,groceries,chip,4786,34.0,Female,10,487.06,14219,12089.54,75.32.130.252,mobile,3,1
17653,266.79914570070065,2024-02-27 01:32:28,,,USD,12164,groceries,chip,4698,20.0,Male,13,252.08,7857,10075.88,39.104.84.176,mobile,6,0
21763,348.7188171479831,2024-02-25 15:13:15,in_store,Michaelfurt,USD,77791,Electronics,contactless,8434,46.0,Male,15,346.84,6983,998.0,115.12.53.51,mobile,4,0
24181,290.01521886635106,2024-02-24 16:16:48,online,Shortstad,EUR,22939,groceries,chip,8642,42.0,Male,8,251.03,5310,5662.06,217.52.129.43,mobile,4,0
3687,1415.2723000829924,2024-02-04 19:20:52,online,Arielburgh,USD,25904,electronics,contactless,8337,37.0,Male,8,557.44,11560,6993.32,163.121.198.67,mobile,5,0
21867,,2024-02-07 19:27:29,online,West Brendaland,EUR,21278,restaurants,contactless,9323,,Male,8,243.35,18020,13291.98,116.168.42.138,mobile,5,0
24185,2659.934748176222,2024-02-02 06:17:19,withdrawal,West Timothyside,EUR,15918,electronics,contactless,4792,42.0,Female,10,178.76,9911,13733.78,63.203.36.103,desktop,2,0
14846,421.63578050387235,2024-02-07 19:36:00,in_store,,USD,10449,restaurants,chip,8107,24.0,Female,6,902.07,1515,9948.92,108.106.137.19,desktop,4,0
19368,348.18795219961555,2024-02-06 00:17:33,in_store,New Lisafurt,usd,20458,Electronics,chip,9066,34.0,Female,10,282.55,8631,18421.14,64.126.84.141,mobile,2,0
2291,98.0611310549397,2024-02-06 11:59:28,online,Lake Pamela,USD,51384,electronics,magnetic_stripe,9206,27.0,Female,5,539.16,5218,8285.78,195.28.3.247,desktop,4,0
11266,146.49567467592047,2024-02-23 04:19:58,online,Wallaceland,USD,59296,electronics,chip,2646,31.0,Male,8,514.36,10526,,100.199.101.181,tablet,5,0
15885,3053.6436028541234,2024-02-17 21:27:06,in_store,Changburgh,USD,59890,restaurants,contactless,7941,23.0,Male,7,285.9,13250,2759.78,119.193.159.158,mobile,7,0
22564,1101.7773243745783,2024-02-12 01:29:17,in_store,Millerberg,USD,96927,electronics,contactless,5057,49.0,Male,7,613.67,14911,5352.42,145.216.238.190,tablet,7,0
10920,949.6578606475323,2024-02-01 21:38:59,online,Lake Johntown,USD,68491,groceries,chip,7326,50.0,Male,12,425.27,16633,6188.46,149.174.6.34,desktop,9,0
21991,1447.9459569295884,2024-02-10 18:17:58,withdrawal,Lake Douglasfurt,USD,60460,travel,chip,6874,40.0,Female,11,129.23,6089,2347.2,73.231.2.130,mobile,5,0
25860,1500.0,2024-02-27 09:10:29,online,Herreratown,gbp,51568,electronics,chip,3635,32.0,Female,10,397.37,19128,,105.115.207.132,mobile,7,1
22462,2000.0,2024-02-10 15:15:19,online,Kylemouth,gbp,85743,restaurants,contactless,1600,27.0,Male,8,386.3,17750,13865.1,201.162.150.117,tablet,6,1
4154,876.8648378322713,2024-02-04 12:09:38,in_store,Port Rachelport,US,61356,electro,contactless,3632,35.0,Male,15,871.98,16692,2300.95,64.238.2.229,mobile,5,0
16540,2000.0,2024-02-14 12:34:32,online,Omarmouth,USD,60286,electronics,contactless,5564,26.0,Male,11,452.12,3173,16690.44,98.229.143.53,mobile,4,1
209,143946.8271504313,2024-02-13 07:59:29,in_store,New Robertberg,USD,64714,electronics,contactless,5557,38.0,Female,8,235.87,13784,1294.85,15.36.9.217,desktop,4,0
27995,30.27067005689679,2024-02-04 16:18:50,in_store,Norrisstad,EUR,14232,electronics,chip,7489,47.0,Male,13,837.98,6962,7183.1,43.152.88.252,desktop,7,0
6743,909.0315862202119,2024-02-25 12:29:53,online,New Michelleberg,USD,15018,restaurants,contactless,9281,18.0,Male,18,578.18,8605,13017.49,210.71.153.234,mobile,5,0
13316,1000.0,2024-02-26 05:16:40,in_store,South Sharon,GBP,38714,travel,contactless,5296,21.0,Female,13,242.08,4041,14568.24,219.51.100.156,desktop,6,1
2606,1500.0,2024-02-17 12:17:07,in_store,Boydside,USD,48897,electronics,magnetic_stripe,4664,41.0,FEMALE,9,599.51,6750,6959.4,198.234.208.1,Phone,7,1
12634,1591.0193742566466,2024-02-10 12:59:15,online,Heathburgh,USD,82083,restaurants,contactless,8406,36.0,Female,10,657.2,8611,14292.87,49.33.112.151,desktop,5,0
2588,293.65430008778117,2024-02-05 16:35:44,online,,USD,59611,restaurants,chip,1376,,M,11,417.06,9327,19949.05,14.152.179.140,mobile,5,0
18728,500.0,2024-02-10 07:18:34,online,New Zacharyfort,USD,30610,travel,contactless,9099,38.0,Male,5,1466.26,14031,17375.59,213.209.43.132,mobile,6,1
15410,,2024-02-09 20:18:11,in_store,North Tara,USD,96311,groceries,chip,3287,38.0,Male,15,554.52,10350,7852.12,192.2.54.227,tablet,4,0
26893,672.529169931775,2024-02-01 00:45:27,online,Christinaland,USD,60710,restaurants,chip,6841,29.0,Female,5,406.21,5851,2012.24,106.94.183.150,mobile,5,0
25531,1928.7352837981425,2024-02-19 01:08:02,online,Port Haleychester,USD,12650,electronics,contactless,9110,42.0,Male,10,174.58,2813,3900.87,40.249.208.47,mobile,5,0
27886,$2517.436474360769,2024-02-01 01:18:12,online,New Amanda,usd,48594,restaurants,contactless,3701,38.0,Male,9,530.36,1188,15853.52,107.238.217.111,mobile,6,0
9832,583.7203449310023,2024-02-09 19:35:03,online,North Danielhaven,EUR,37697,electronics,chip,4291,,Female,13,253.27,4998,9425.56,44.83.42.220,mobile,6,0
21245,500.0,2024-02-20 11:49:44,,Johnborough,EUR,54599,restaurants,contactless,5395,27.0,Female,7,526.98,18761,,18.130.63.11,mobile,5,1
23339,,2024-02-20 14:55:48,withdrawal,Melanieshire,USD,26148,groceries,contactless,3458,38.0,Male,11,482.02,5696,10915.46,192.104.176.82,Phone,7,0
15160,837.0469798769298,2024-02-27 19:58:49,online,Weaverville,USD,36738,electronics,chip,4685,33.0,Female,9,382.07,3799,,83.185.159.35,Phone,3,0
2871,$110.89680224870555,2024-02-24 07:14:20,withdrawal,East Dawn,USD,87693,electronics,magnetic_stripe,1298,28.0,Female,10,688.88,14150,18035.26,13.159.98.60,mobile,9,0
24902,853.5453821712119,2024-02-06 09:03:07,withdrawal,East Robertberg,EUR,36656,travel,contactless,6674,25.0,Male,10,493.43,12358,,94.0.201.176,mobile,1,0
11092,483.4678370314046,2024-02-03 00:11:54,online,East Sharonburgh,EUR,62972,electronics,contactless,8359,27.0,Female,6,230.96,19609,406.75,141.86.157.225,TAB,2,0
25631,1000.0,2024-02-07 19:41:20,online,West James,gbp,44239,travel,chip,7478,34.0,Male,11,427.34,2977,13960.13,167.14.8.61,mobile,5,1
14174,418.2951971158783,2024-02-13 01:45:12,online,Port Kevinside,EUR,67811,travel,magnetic_stripe,5231,39.0,Female,7,425.92,17435,12794.89,63.219.83.122,tablet,4,0
12463,1000.0,2024-02-01 11:02:19,online,Kathyside,EUR,52987,electronics,contactless,8869,50.0,FEMALE,12,241.01,10327,7913.44,119.98.226.86,mobile,2,1
19918,1441.4847203191705,2024-02-03 08:50:14,,,USD,97021,electronics,contactless,1161,46.0,Male,8,521.56,6089,,217.63.126.162,mobile,4,0
2906,1106.3702728143603,2024-02-03 09:25:56,withdrawal,West Shelleybury,USD,25775,electronics,magnetic_stripe,3267,,Male,12,398.33,19961,14414.21,188.133.73.154,mobile,6,0
10987,212.28733026211825,2024-02-24 03:22:00,online,Ramirezshire,GBP,11326,restaurants,contactless,4352,,Female,8,418.18,14734,6786.41,138.130.159.95,mobile,1,0
2703,123.42054900791742,2024-02-03 22:51:02,online,Ashleyville,EUR,74877,electronics,contactless,4046,38.0,Male,16,258.83,19238,5209.35,120.214.241.138,mobile,4,0
14156,665.2381682353167,2024-02-10 08:28:54,online,South Laurafort,USD,79216,groceries,chip,9644,18.0,Female,11,810.45,10468,12537.07,169.11.246.8,mobile,6,0
21298,249.00593005407393,2024-02-13 07:52:05,online,Mooretown,USD,78299,travel,chip,3844,30.0,Male,17,368.2,14186,17944.46,193.202.96.127,mobile,1,0
13507,2000.0,2024-02-21 10:00:31,online,,USD,28998,electronics,contactless,2293,,Male,11,493.09,16378,3714.17,73.202.110.120,mobile,4,1
2352,2861.510146174273,2024-02-21 19:38:37,in_store,Smithfurt,USD,51827,restaurants,magnetic_stripe,3182,25.0,M,10,216.97,9950,,42.59.243.206,mobile,3,0
10370,543.5513868783547,2024-02-07 07:56:51,online,Jameston,EUR,58155,restaurants,contactless,6497,27.0,Female,6,390.5,19602,13453.26,216.36.92.251,mobile,4,0
14020,1500.0,2024-02-12 10:21:44,online,Karenville,EUR,77535,electronics,chip,1317,20.0,Male,11,902.43,9185,9775.3,93.248.150.101,mobile,4,1
22716,872.9448864973201,2024-02-07 23:29:16,in_store,North Angelicaburgh,EUR,46851,restaurants,contactless,5436,,Female,15,518.55,16827,5561.81,111.137.204.5,mobile,4,0
1752,659.4586062553952,2024-02-18 09:18:00,online,South Zachary,GBP,26940,restaurants,chip,6978,34.0,Male,16,404.9,2006,16032.13,102.24.151.242,mobile,6,0
2300,513.2970361691024,2024-02-02 03:41:40,online,Lake Andrew,US,34017,restaurants,contactless,2910,,Female,7,407.13,15832,7821.9,147.160.100.186,mobile,4,0
16747,2000.0,2024-02-13 04:45:21,in_store,Port Jenny,USD,62864,electronics,chip,8181,32.0,Female,9,340.87,4298,,164.47.134.35,desktop,3,1
21751,421.10910536891373,2024-02-12 23:57:46,online,South Karen,USD,43612,restaurants,chip,4692,,Male,9,251.99,14036,5587.76,168.139.76.64,tablet,8,0
16455,1040.0335383636034,2024-02-11 19:54:04,online,Carlstad,EUR,17935,travel,magnetic_stripe,5977,26.0,Female,10,299.8,15599,15386.43,54.148.229.87,TAB,3,0
13626,2000.0,2024-02-03 12:53:13,in_store,Jenniferfurt,GBP,50421,electronics,chip,3910,24.0,Male,13,413.31,2728,6077.2,21.122.71.206,desktop,4,1
20137,,2024-02-17 21:19:52,in_store,East Patricia,USD,70870,restaurants,contactless,2217,43.0,Female,10,297.87,15688,1391.4,131.141.22.122,mobile,5,1
15674,100.0,2024-02-19 19:14:47,online,Skinnerport,USD,55557,groceries,contactless,7848,26.0,Male,9,244.79,17809,5682.2,135.220.210.248,mobile,4,1
25220,500.0,2024-02-16 02:35:13,in_store,Nicholasville,US,52447,Electronics,contactless,7880,34.0,Male,12,150.51,14265,8400.0,147.100.254.125,mobile,8,1
1641,29319.717272186637,2024-02-12 05:58:11,in_store,Port Kyle,USD,63703,restaurants,contactless,3863,28.0,Male,10,562.15,1680,10832.06,65.116.194.32,mobile,4,0
18132,424.586179801044,2024-02-02 05:31:13,online,Lake Fernandomouth,US,93307,electronics,contactless,6085,26.0,Male,8,177.56,14737,15542.62,221.80.160.68,desktop,6,0
18022,1000.0,2024-02-11 10:44:47,online,Francisfort,EUR,39154,electronics,contactless,2579,37.0,Female,10,918.83,15700,7496.07,84.105.214.253,mobile,5,1
2493,1000.0,2024-02-08 23:17:42,withdrawal,,USD,44080,electronics,magnetic_stripe,3150,,Male,5,199.13,13981,5869.28,194.130.88.237,mobile,2,1
8505,500.0,2024-02-02 18:41:32,online,Port Michelle,EUR,73116,restaurants,contactless,4061,,Female,12,498.59,8295,6183.19,15.120.228.6,desktop,4,1
27180,500.0,2024-02-09 09:31:08,online,South Ashleyville,USD,52192,electronics,magnetic_stripe,4493,51.0,M,10,594.14,12365,10175.72,204.213.157.175,mobile,1,1
6827,2474.1575806843466,2024-02-27 20:25:18,online,Elizabethbury,USD,59914,travel,chip,9800,37.0,Male,11,123.7,13571,3651.72,221.17.35.198,tablet,6,0
13438,1573.9530373497682,2024-02-26 19:01:01,online,Warrenstad,USD,29904,electronics,magnetic_stripe,6518,,Female,16,346.64,17525,7354.25,183.64.150.139,mobile,13,0
17212,1222.687224006804,2024-02-11 01:01:24,online,Donaldhaven,USD,50926,restaurants,chip,1434,40.0,Female,11,213.24,15751,9510.29,83.140.132.70,mobile,3,0
5355,1525.7877627998816,2024-02-16 03:19:22,withdrawal,Christiebury,GBP,79012,electronics,contactless,3066,44.0,Male,11,496.22,16562,11207.56,174.223.55.183,desktop,1,0
5007,41.069065844339605,2024-02-18 19:50:17,online,New Troymouth,USD,30294,electronics,chip,1674,32.0,FEMALE,8,187.61,17618,4500.09,59.122.57.241,Phone,8,0
8009,1500.0,2024-02-07 08:37:13,online,,EUR,13141,electronics,chip,5397,34.0,Male,13,246.93,15111,2242.2,67.194.159.234,mobile,4,1
9213,88.10027358260872,2024-02-01 01:31:21,online,Johnsonborough,gbp,76921,electronics,contactless,4571,52.0,Male,11,507.1,7500,3762.6,27.175.164.157,mobile,8,0
9189,582.5174156358063,2024-02-05 10:51:22,online,West Rebecca,US,61086,groceries,chip,9050,,Male,8,214.96,16111,8140.03,102.68.36.226,Phone,8,0
21109,226896.91123469584,2024-02-17 22:15:18,in_store,,EUR,17911,electronics,chip,7247,,Male,8,658.32,18418,,13.27.83.216,mobile,2,0
20533,1000.0,2024-02-18 13:42:38,withdrawal,East Mary,USD,42880,groceries,chip,9460,23.0,Male,15,410.55,12556,12859.65,16.161.146.240,desktop,3,1
25692,222.98768297332896,2024-02-22 20:50:59,withdrawal,New Richardview,USD,70527,restaurants,contactless,8526,40.0,Male,5,411.6,16610,18470.59,68.38.92.191,desktop,7,0
26419,2328.3604384964915,2024-02-21 04:02:33,withdrawal,Baileyport,GBP,14565,electronics,contactless,6076,23.0,FEMALE,12,540.65,4703,2079.23,95.112.35.209,mobile,7,0
25345,98.31814108991767,2024-02-05 12:21:10,in_store,Baxterhaven,USD,53769,travel,chip,6525,40.0,Male,16,177.08,1019,3647.14,59.66.98.128,mobile,2,0
15667,692.6344473655997,2024-02-08 20:21:49,in_store,Lake Timothy,USD,65974,electronics,contactless,5625,,Male,13,533.55,19522,19401.85,201.41.26.130,TAB,7,0
3111,768.991026707733,2024-02-04 08:38:52,in_store,South Michellefurt,USD,47373,restaurants,contactless,1696,36.0,Female,7,634.54,6073,17227.18,209.108.114.89,mobile,5,0
22021,957.758107936866,2024-02-01 19:28:17,,,USD,48540,travel,chip,9242,25.0,M,10,404.28,1552,13301.15,156.10.131.230,mobile,7,0
22377,,2024-02-04 17:11:57,in_store,Priceville,GBP,77543,electronics,chip,3239,18.0,Male,13,285.0,1756,,179.123.245.134,tablet,2,1
20965,2000.0,2024-02-25 21:58:40,online,South Cameron,USD,44021,electro,contactless,8755,18.0,Male,6,111.09,11694,16963.31,168.48.88.78,desktop,3,1
12170,422.80458239438775,2024-02-01 22:33:29,online,Derrickfurt,USD,96376,electronics,contactless,6517,34.0,Female,9,338.69,19520,11906.29,75.188.75.102,mobile,4,0
14948,500.0,2024-02-18 07:54:40,in_store,East Matthewville,GBP,25104,electronics,contactless,8387,42.0,Female,4,1088.93,17947,11936.55,143.240.242.82,tablet,9,1
25594,1500.0,2024-02-10 17:49:18,online,South Judith,gbp,73080,travel,chip,1127,33.0,Male,10,585.85,7162,18721.3,202.108.116.135,Phone,11,1
15105,201.19072344951147,2024-02-05 03:32:31,in_store,West Julieburgh,USD,56387,electronics,contactless,8090,44.0,Male,7,711.38,9810,4215.27,81.56.217.26,tablet,1,0
5220,500.0,2024-02-13 11:30:54,online,Franciscofurt,EUR,75256,electronics,magnetic_stripe,7747,28.0,FEMALE,11,429.94,17082,9632.67,95.201.179.148,desktop,5,1
9442,1145.676836805241,2024-02-23 11:51:58,in_store,,USD,70706,restaurants,contactless,3398,29.0,Male,8,552.28,3618,16317.25,116.24.17.98,tablet,6,0
28275,,2024-02-08 15:11:30,in_store,Shannonberg,USD,31973,electronics,chip,9769,56.0,Male,11,452.24,13612,4902.32,17.250.183.209,mobile,5,0
2211,2047.672932821662,2024-02-12 12:19:43,online,South Robertfurt,EUR,32538,restaurants,chip,2379,26.0,Male,7,398.33,1193,8566.57,203.212.24.14,mobile,4,0
27681,100.0,2024-02-18 01:12:34,online,New Denise,EUR,45607,electronics,magnetic_stripe,1292,34.0,Male,16,612.83,18427,16388.32,82.5.1.40,mobile,8,1
21860,470.2628914694079,2024-02-19 06:17:42,withdrawal,Gloriafort,USD,38380,restaurants,chip,7237,39.0,Female,11,572.37,19219,11733.44,37.71.132.183,mobile,11,0
10167,,2024-02-20 13:39:25,online,Samanthaport,EUR,32796,travel,contactless,1995,29.0,Female,8,381.77,9871,10355.73,163.217.198.176,mobile,5,0
27572,2772.9859426682833,2024-02-10 07:57:30,in_store,New Tonyview,USD,66796,travel,chip,8186,42.0,Male,6,491.43,7771,11610.42,198.227.25.144,tablet,6,0
13587,289.1664752777188,2024-02-27 05:48:50,withdrawal,,USD,49081,electronics,chip,6068,37.0,Female,11,456.86,10697,5363.18,191.52.197.159,mobile,5,0
12838,1361.922093257519,2024-02-15 12:12:22,in_store,Lake Nicoleburgh,USD,77199,groceries,contactless,4542,,Male,13,258.99,4123,,61.74.251.164,TAB,4,0
7047,1819.6540795441472,2024-02-02 15:17:45,in_store,West Robertburgh,USD,50702,electronics,contactless,4248,36.0,Male,5,685.19,1780,10634.19,54.4.112.98,desktop,7,0
10371,220.0405233637359,2024-02-09 22:26:28,in_store,Elizabethmouth,USD,14087,electronics,chip,5289,36.0,Female,6,325.65,10773,6452.62,31.27.220.135,desktop,4,0
5082,415.8317121025549,2024-02-07 09:02:52,online,New Marymouth,GBP,10352,electronics,chip,7205,26.0,Female,14,178.8,3021,18608.83,19.29.156.189,desktop,7,0
8511,2000.0,2024-02-05 09:02:41,,Hernandeztown,USD,91138,electronics,contactless,3645,50.0,FEMALE,6,253.67,10868,19176.09,1.16.15.86,mobile,1,1
21010,763.5289844977002,2024-02-07 21:28:05,online,Lake Jeffrey,USD,97717,electronics,contactless,6780,43.0,Male,11,489.3,17681,13729.1,150.127.42.105,mobile,0,0
